189*{'text': 'A lucky number.', 'self': False, 'pos': 'DET'}
189*{'text': 'An ulam number.', 'self': False, 'pos': 'DET'}
189*{'text': 'A 64-gonal number.', 'self': False, 'pos': 'DET'}
189*{'text': '33 × 7.', 'self': False, 'pos': 'NUM'}
168*{'text': 'An even number.', 'self': False, 'pos': 'DET'}
168*{'text': 'An abundant number, as 312 is greater than 168.', 'self': True, 'pos': 'DET'}
168*{'text': 'A composite number.', 'self': False, 'pos': 'DET'}
168*{'text': 'The order of the group PSL(2,7), the second smallest nonabelian simple group.', 'self': False, 'pos': 'DET'}
168*{'text': 'The product of first two perfect numbers.', 'self': False, 'pos': 'DET'}
169*{'text': 'An odd number.', 'self': False, 'pos': 'DET'}
169*{'text': 'A square number.', 'self': False, 'pos': 'DET'}
169*{'text': 'An odd-indexed Pell number, thus it is also a Markov number, appearing in the solutions (2, 169, 985), (2, 29, 169), (29, 169, 14701), ...', 'self': True, 'pos': 'DET'}
169*{'text': 'A composite number.', 'self': False, 'pos': 'DET'}
169*{'text': 'A deficient number, as 14 is less than 169.', 'self': True, 'pos': 'DET'}
164*{'text': 'An even number.', 'self': False, 'pos': 'DET'}
164*{'text': 'A composite number.', 'self': False, 'pos': 'DET'}
164*{'text': 'A zero of the Mertens function.', 'self': False, 'pos': 'DET'}
164*{'text': 'The sum of two squares, 102 + 82.', 'self': False, 'pos': 'DET'}
165*{'text': 'An odd number.', 'self': False, 'pos': 'DET'}
165*{'text': 'A composite number.', 'self': False, 'pos': 'DET'}
165*{'text': 'A deficient number.', 'self': False, 'pos': 'DET'}
165*{'text': 'A binary palindromic number (10100101).', 'self': False, 'pos': 'DET'}
165*{'text': 'A sphenic number.', 'self': False, 'pos': 'DET'}
165*{'text': 'A tetrahedral number, and the sum of divisors of the first fourteen integers.', 'self': False, 'pos': 'DET'}
166*{'text': 'An even number.', 'self': False, 'pos': 'DET'}
166*{'text': 'A composite number and a Smith number in base 10.', 'self': False, 'pos': 'DET'}
167*{'text': 'An odd number.', 'self': False, 'pos': 'DET'}
167*{'text': 'A Chen prime, since the next odd number, 169, is a square of a prime.', 'self': False, 'pos': 'DET'}
167*{'text': 'An Eisenstein prime with no imaginary part and a real part of the form 3n − 1.', 'self': False, 'pos': 'DET'}
167*{'text': 'A full reptend prime in base 10, since the decimal expansion of 1/167 repeats to infinity.', 'self': True, 'pos': 'DET'}
167*{'text': 'A Gaussian prime number.', 'self': False, 'pos': 'DET'}
167*{'text': 'A highly cototient number, as it is the smallest number k with exactly 15 solutions to the equation x - φ(x) = k.', 'self': False, 'pos': 'DET'}
167*{'text': 'A safe prime.', 'self': False, 'pos': 'DET'}
167*{'text': 'A strictly non-palindromic number; thus its not palindromic in any base from binary to base 165.', 'self': False, 'pos': 'DET'}
167*{'text': 'The smallest multi-digit prime such that the product of digits is equal to the number of digits times the sum of the digits, i. e., 1×6×7 = 3×(1+6+7).', 'self': False, 'pos': 'DET'}
167*{'text': 'The largest prime number less than 168.', 'self': False, 'pos': 'DET'}
160*{'text': 'The sum of the first 11 primes, as well as the sum of the cubes of the first three primes.', 'self': False, 'pos': 'DET'}
161*{'text': 'A hexagonal pyramidal number.', 'self': False, 'pos': 'DET'}
162*{'text': 'Divisible by 2, 3, 6, 9, 18, 27, 54, and 81.', 'self': False, 'pos': 'ADJ'}
163*{'text': 'A strong prime in the sense that it is greater than the arithmetic mean of its two neighboring primes.', 'self': False, 'pos': 'DET'}
163*{'text': 'A strictly non-palindromic number.', 'self': False, 'pos': 'DET'}
163*{'text': 'A Heegner number.', 'self': False, 'pos': 'DET'}
163*{'text': 'The square root of 163 occurs in several interesting pieces of mathematics.', 'self': True, 'pos': 'DET'}
163*{'text': 'The function f(n) = n2 + n + 41 gives prime values for all values of n between 0 and 39, and for n < 107 approximately half of all values are prime.', 'self': False, 'pos': 'DET'}
151*{'text': 'The 36th prime number, the previous is 149, with which it comprises a twin prime.', 'self': False, 'pos': 'DET'}
150*{'text': 'The sum of eight consecutive primes (7 + 11 + 13 + 17 + 19 + 23 + 29 + 31).', 'self': False, 'pos': 'DET'}
150*{'text': "The sum of Euler's totient function φ(x) over the first twenty-two integers is 150.", 'self': True, 'pos': 'DET'}
150*{'text': 'A Harshad number and an abundant number.', 'self': False, 'pos': 'DET'}
153*{'text': 'The number 153 is also a hexagonal number, and a truncated triangle number, meaning that 1, 15, and 153 are all triangle numbers.', 'self': True, 'pos': 'DET'}
153*{'text': 'The distinct prime factors of 153 add up to 20, and so do the ones of 154, hence the two form a Ruth-Aaron pair.', 'self': True, 'pos': 'DET'}
153*{'text': 'The Biggs–Smith graph is a symmetric graph with 153 edges, all equivalent.', 'self': True, 'pos': 'DET'}
152*{'text': 'The sum of four consecutive primes (31 + 37 + 41 + 43).', 'self': False, 'pos': 'DET'}
152*{'text': 'A refactorable number since it is divisible by the total number of divisors it has, and in base 10 it is divisible by the sum of its digits, making it a Harshad number.', 'self': False, 'pos': 'DET'}
154*{'text': 'A nonagonal number.', 'self': False, 'pos': 'DET'}
154*{'text': 'The sum of the first six factorials.', 'self': False, 'pos': 'DET'}
157*{'text': 'A prime number.', 'self': False, 'pos': 'DET'}
157*{'text': 'A repdigit in base 12 (111).', 'self': False, 'pos': 'DET'}
157*{'text': 'The simplest right angle triangle with rational sides that has area 157 has the longest side with a denominator of 45 digits.', 'self': True, 'pos': 'DET'}
156*{'text': 'A pronic number, a dodecagonal number, a refactorable number and a Harshad number.', 'self': False, 'pos': 'DET'}
156*{'text': 'A repdigit in base 5 (1111).', 'self': False, 'pos': 'DET'}
159*{'text': 'The previous prime number is 157, and the next is 163.', 'self': False, 'pos': 'DET'}
158*{'text': 'A nontotient, since there is no integer with 158 coprimes below it.', 'self': True, 'pos': 'DET'}
158*{'text': 'A Perrin number, appearing after 68, 90, 119.', 'self': False, 'pos': 'DET'}
158*{'text': 'The number of digits in the decimal expansion of 100!, or the product of all the natural numbers up to and including 100.', 'self': False, 'pos': 'DET'}
146*{'text': 'An octahedral number as well as a composite number.', 'self': False, 'pos': 'DET'}
146*{'text': 'A nontotient since there is no integer with 146 coprimes below it, and an untouchable number since there is no integer whose proper divisors add up to 146.', 'self': True, 'pos': 'DET'}
146*{'text': 'A repdigit in base 8 (222).', 'self': False, 'pos': 'DET'}
147*{'text': 'The digits forming 147 also form the left-hand column of a normal decimal numeric keypad.', 'self': True, 'pos': 'DET'}
147*{'text': 'The binary form of 147 is one of the binary numbers that contain all two-digit binary numbers (00, 01, 10 and 11) in a sequence.', 'self': True, 'pos': 'DET'}
144*{'text': 'The twelfth Fibonacci number, and the largest one to also be a square, as the square of 12 (which is also its index in the Fibonacci sequence), following 89 and preceding 233.', 'self': False, 'pos': 'DET'}
144*{'text': 'The smallest number with exactly 15 divisors.', 'self': False, 'pos': 'DET'}
144*{'text': 'A number that is divisible by the value of its φ function, which returns 48 in this case.', 'self': False, 'pos': 'DET'}
144*{'text': 'The maximum determinant in a 9 by 9 matrix of zeroes and ones is 144.', 'self': True, 'pos': 'DET'}
144*{'text': 'In base 10 a sum-product number, as well as a Harshad number.', 'self': False, 'pos': 'P'}
145*{'text': 'A pentagonal number and a centered square number.', 'self': False, 'pos': 'DET'}
143*{'text': 'The sum of three consecutive primes (43 + 47 + 53), as well as the sum of seven consecutive primes (11 + 13 + 17 + 19 + 23 + 29 + 31).', 'self': False, 'pos': 'DET'}
143*{'text': "Every positive integer is the sum of at most 143 seventh powers (see Waring's problem).", 'self': True, 'pos': 'DET'}
140*{'text': 'An abundant number and a harmonic divisor number.', 'self': False, 'pos': 'DET'}
140*{'text': "The sum of Euler's totient function φ(x) over the first twenty-one integers is 140.", 'self': True, 'pos': 'DET'}
141*{'text': 'A centered pentagonal number.', 'self': False, 'pos': 'DET'}
141*{'text': 'The second n to give a prime Cullen number (of the form n2n + 1).', 'self': False, 'pos': 'DET'}
141*{'text': 'An undulating number in base 10, with the previous being 131, and the next being 151.', 'self': False, 'pos': 'DET'}
141*{'text': 'The sixth hendecagonal (11-gonal) number.', 'self': False, 'pos': 'DET'}
148*{'text': 'The second number to be both a heptagonal number and a centered heptagonal number (the first is 1).', 'self': False, 'pos': 'DET'}
148*{'text': 'The twelfth member of the Mian–Chowla sequence.', 'self': False, 'pos': 'DET'}
149*{'text': 'The 35th prime number, and with the next prime number, 151, is a twin prime, thus 149 is a Chen prime.', 'self': True, 'pos': 'DET'}
149*{'text': 'A strictly non-palindromic number, meaning that it is not palindromic in any base from binary to base 147.', 'self': False, 'pos': 'DET'}
